index,Rama,ICE,Ocupados_M,Ciudad,Año
0,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",50.591439059535915,0.020613160519539833,Valledupar,2022
4,Alojamiento y servicios de comida,47.192797083862466,0.012413289659143333,Valledupar,2022
7,Transporte y almacenamiento,45.49894344183556,0.020613447673840334,Valledupar,2022
12,Actividades financieras y de seguros,91.19882958272706,0.0032186156277575003,Villavicencio,2022
0,"Administración pública y defensa, educación y atención de la salud humana",89.55990211911453,0.03356633118378283,Villavicencio,2022
10,Información y comunicaciones,81.31050186722665,0.0035564950090908334,Villavicencio,2022
9,Actividades inmobiliarias,79.65272979029992,0.003986922963245,Villavicencio,2022
7,"Suministro de electricidad, gas, agua y gestión de desechos^",78.09287345014447,0.007858027948599501,Villavicencio,2022
2,"Actividades profesionales, científicas, técnicas y de servicios administrativos",65.40033631258775,0.01840185381666333,Villavicencio,2022
11,"Agricultura, ganadería, caza, silvicultura y pesca",64.40440819343226,0.0037010762576200006,Villavicencio,2022
6,Industrias manufactureras,61.88758154745763,0.0154024877893835,Villavicencio,2022
4,Comercio y reparación de vehículos,58.459061971660375,0.05386115808208025,Villavicencio,2022
8,Transporte y almacenamiento,57.9825360669873,0.014934040593894166,Villavicencio,2022
5,Construcción,56.607198684323734,0.0222469842251585,Villavicencio,2022
1,"Actividades artísticas, entretenimiento, recreación y otras actividades de servicio",54.87915997209677,0.018385683719150083,Villavicencio,2022
3,Alojamiento y servicios de comida,49.51035878122029,0.01822543119455033,Villavicencio,2022
